Tabela,Data,Kurs średni,Zmiana
51/A/NBP/2016,2016-03-15,0.4984,0.48
50/A/NBP/2016,2016-03-14,0.496,-1.06
49/A/NBP/2016,2016-03-11,0.5013,-1.03
48/A/NBP/2016,2016-03-10,0.5065,-0.16
47/A/NBP/2016,2016-03-09,0.5073,0.18
46/A/NBP/2016,2016-03-08,0.5064,-0.45
45/A/NBP/2016,2016-03-07,0.5087,-0.06
44/A/NBP/2016,2016-03-04,0.509,-0.57
43/A/NBP/2016,2016-03-03,0.5119,-0.16
42/A/NBP/2016,2016-03-02,0.5127,-0.18
41/A/NBP/2016,2016-03-01,0.5136,-0.04
40/A/NBP/2016,2016-02-29,0.5138,0.92
39/A/NBP/2016,2016-02-26,0.5091,-0.37
38/A/NBP/2016,2016-02-25,0.511,-0.29
37/A/NBP/2016,2016-02-24,0.5125,0.35
36/A/NBP/2016,2016-02-23,0.5107,0.73
35/A/NBP/2016,2016-02-22,0.507,-0.31
34/A/NBP/2016,2016-02-19,0.5086,0.36
33/A/NBP/2016,2016-02-18,0.5068,0.08
32/A/NBP/2016,2016-02-17,0.5064,0.1
31/A/NBP/2016,2016-02-16,0.5059,0.4
30/A/NBP/2016,2016-02-15,0.5039,0.5
29/A/NBP/2016,2016-02-12,0.5014,-0.42
28/A/NBP/2016,2016-02-11,0.5035,-0.36
27/A/NBP/2016,2016-02-10,0.5053,-0.96
26/A/NBP/2016,2016-02-09,0.5102,0.51
25/A/NBP/2016,2016-02-08,0.5076,0.3
24/A/NBP/2016,2016-02-05,0.5061,-0.22
23/A/NBP/2016,2016-02-04,0.5072,-1.97
22/A/NBP/2016,2016-02-03,0.5174,-0.15
21/A/NBP/2016,2016-02-02,0.5182,-0.71
20/A/NBP/2016,2016-02-01,0.5219,-0.19
19/A/NBP/2016,2016-01-29,0.5229,-0.32
18/A/NBP/2016,2016-01-28,0.5246,-0.64
17/A/NBP/2016,2016-01-27,0.528,-0.77
16/A/NBP/2016,2016-01-26,0.5321,0.32
15/A/NBP/2016,2016-01-25,0.5304,0.76
14/A/NBP/2016,2016-01-22,0.5264,-0.42
13/A/NBP/2016,2016-01-21,0.5286,1.13
12/A/NBP/2016,2016-01-20,0.5227,-0.27
11/A/NBP/2016,2016-01-19,0.5241,-0.66
10/A/NBP/2016,2016-01-18,0.5276,1.7
9/A/NBP/2016,2016-01-15,0.5188,0.87
8/A/NBP/2016,2016-01-14,0.5143,-0.39
7/A/NBP/2016,2016-01-13,0.5163,-0.31
6/A/NBP/2016,2016-01-12,0.5179,0.23
5/A/NBP/2016,2016-01-11,0.5167,0.29
4/A/NBP/2016,2016-01-08,0.5152,-0.35
3/A/NBP/2016,2016-01-07,0.517,0
2/A/NBP/2016,2016-01-05,0.517,2.01
1/A/NBP/2016,2016-01-04,0.5068,0.7
254/A/NBP/2015,2015-12-31,0.5033,0.5
253/A/NBP/2015,2015-12-30,0.5008,0.4
252/A/NBP/2015,2015-12-29,0.4988,0
251/A/NBP/2015,2015-12-28,0.4988,-0.1
250/A/NBP/2015,2015-12-24,0.4993,-0.46
249/A/NBP/2015,2015-12-23,0.5016,0.26
248/A/NBP/2015,2015-12-22,0.5003,-1.05
247/A/NBP/2015,2015-12-21,0.5056,-0.92
246/A/NBP/2015,2015-12-18,0.5103,-0.23
245/A/NBP/2015,2015-12-17,0.5115,-0.02
244/A/NBP/2015,2015-12-16,0.5116,0.31
243/A/NBP/2015,2015-12-15,0.51,-0.43
242/A/NBP/2015,2015-12-14,0.5122,-0.06
241/A/NBP/2015,2015-12-11,0.5125,0.29
240/A/NBP/2015,2015-12-10,0.511,-0.25
239/A/NBP/2015,2015-12-09,0.5123,-0.45
238/A/NBP/2015,2015-12-08,0.5146,0.06
237/A/NBP/2015,2015-12-07,0.5143,0.63
236/A/NBP/2015,2015-12-04,0.5111,-1.94
235/A/NBP/2015,2015-12-03,0.5212,0.21
234/A/NBP/2015,2015-12-02,0.5201,0.17
233/A/NBP/2015,2015-12-01,0.5192,-0.15
232/A/NBP/2015,2015-11-30,0.52,-0.08
231/A/NBP/2015,2015-11-27,0.5204,0.08
230/A/NBP/2015,2015-11-26,0.52,0.21
229/A/NBP/2015,2015-11-25,0.5189,0.48
228/A/NBP/2015,2015-11-24,0.5164,0.37
227/A/NBP/2015,2015-11-23,0.5145,0.41
226/A/NBP/2015,2015-11-20,0.5124,-0.1
225/A/NBP/2015,2015-11-19,0.5129,-0.12
224/A/NBP/2015,2015-11-18,0.5135,0.06
223/A/NBP/2015,2015-11-17,0.5132,0.47
222/A/NBP/2015,2015-11-16,0.5108,0.51
221/A/NBP/2015,2015-11-13,0.5082,-0.12
220/A/NBP/2015,2015-11-12,0.5088,-0.33
219/A/NBP/2015,2015-11-10,0.5105,-0.08
218/A/NBP/2015,2015-11-09,0.5109,1.35
217/A/NBP/2015,2015-11-06,0.5041,0.36
216/A/NBP/2015,2015-11-05,0.5023,0.12
215/A/NBP/2015,2015-11-04,0.5017,0.52
214/A/NBP/2015,2015-11-03,0.4991,0.18
213/A/NBP/2015,2015-11-02,0.4982,-0.36
212/A/NBP/2015,2015-10-30,0.5,-0.6
211/A/NBP/2015,2015-10-29,0.503,0.38
210/A/NBP/2015,2015-10-28,0.5011,0.42
209/A/NBP/2015,2015-10-27,0.499,0.06
208/A/NBP/2015,2015-10-26,0.4987,1.16
207/A/NBP/2015,2015-10-23,0.493,1.07
206/A/NBP/2015,2015-10-22,0.4878,0.47
205/A/NBP/2015,2015-10-21,0.4855,0.64
204/A/NBP/2015,2015-10-20,0.4824,0.31
203/A/NBP/2015,2015-10-19,0.4809,0.06
202/A/NBP/2015,2015-10-16,0.4806,0.78
201/A/NBP/2015,2015-10-15,0.4769,-0.48
200/A/NBP/2015,2015-10-14,0.4792,-0.17
199/A/NBP/2015,2015-10-13,0.48,0.15
198/A/NBP/2015,2015-10-12,0.4793,-0.25
197/A/NBP/2015,2015-10-09,0.4805,-0.83
196/A/NBP/2015,2015-10-08,0.4845,-0.14
195/A/NBP/2015,2015-10-07,0.4852,-0.74
194/A/NBP/2015,2015-10-06,0.4888,0.41
193/A/NBP/2015,2015-10-05,0.4868,-0.77
192/A/NBP/2015,2015-10-02,0.4906,0.02
191/A/NBP/2015,2015-10-01,0.4905,0.7
190/A/NBP/2015,2015-09-30,0.4871,-0.1
189/A/NBP/2015,2015-09-29,0.4876,-0.2
188/A/NBP/2015,2015-09-28,0.4886,0.16
187/A/NBP/2015,2015-09-25,0.4878,0.33
186/A/NBP/2015,2015-09-24,0.4862,-0.31
185/A/NBP/2015,2015-09-23,0.4877,0.93
184/A/NBP/2015,2015-09-22,0.4832,0.98
183/A/NBP/2015,2015-09-21,0.4785,0.95
182/A/NBP/2015,2015-09-18,0.474,-1.04
181/A/NBP/2015,2015-09-17,0.479,-0.52
180/A/NBP/2015,2015-09-16,0.4815,0.21
179/A/NBP/2015,2015-09-15,0.4805,0.31
178/A/NBP/2015,2015-09-14,0.479,-0.4
177/A/NBP/2015,2015-09-11,0.4809,-0.99
176/A/NBP/2015,2015-09-10,0.4857,0.02
175/A/NBP/2015,2015-09-09,0.4856,-0.63
174/A/NBP/2015,2015-09-08,0.4887,-0.14
173/A/NBP/2015,2015-09-07,0.4894,-0.08
172/A/NBP/2015,2015-09-04,0.4898,0.84
171/A/NBP/2015,2015-09-03,0.4857,0.06
170/A/NBP/2015,2015-09-02,0.4854,0.29
169/A/NBP/2015,2015-09-01,0.484,-0.74
168/A/NBP/2015,2015-08-31,0.4876,0.79
167/A/NBP/2015,2015-08-28,0.4838,0.1
166/A/NBP/2015,2015-08-27,0.4833,1.38
165/A/NBP/2015,2015-08-26,0.4767,0.91
164/A/NBP/2015,2015-08-25,0.4724,-0.88
163/A/NBP/2015,2015-08-24,0.4766,-1
162/A/NBP/2015,2015-08-21,0.4814,-0.86
161/A/NBP/2015,2015-08-20,0.4856,-0.18
160/A/NBP/2015,2015-08-19,0.4865,0.41
159/A/NBP/2015,2015-08-18,0.4845,-0.12
158/A/NBP/2015,2015-08-17,0.4851,0.19
157/A/NBP/2015,2015-08-14,0.4842,-0.21
156/A/NBP/2015,2015-08-13,0.4852,-0.49
155/A/NBP/2015,2015-08-12,0.4876,-0.69
154/A/NBP/2015,2015-08-11,0.491,-0.47
153/A/NBP/2015,2015-08-10,0.4933,-0.22
152/A/NBP/2015,2015-08-07,0.4944,-0.16
151/A/NBP/2015,2015-08-06,0.4952,0.08
150/A/NBP/2015,2015-08-05,0.4948,1.5
149/A/NBP/2015,2015-08-04,0.4875,0.25
148/A/NBP/2015,2015-08-03,0.4863,-0.59
147/A/NBP/2015,2015-07-31,0.4892,0.41
146/A/NBP/2015,2015-07-30,0.4872,0.79
145/A/NBP/2015,2015-07-29,0.4834,0.44
144/A/NBP/2015,2015-07-28,0.4813,-0.41
143/A/NBP/2015,2015-07-27,0.4833,-0.51
142/A/NBP/2015,2015-07-24,0.4858,0.23
141/A/NBP/2015,2015-07-23,0.4847,-0.19
140/A/NBP/2015,2015-07-22,0.4856,-0.61
139/A/NBP/2015,2015-07-21,0.4886,0.02
138/A/NBP/2015,2015-07-20,0.4885,0.51
137/A/NBP/2015,2015-07-17,0.486,-0.06
136/A/NBP/2015,2015-07-16,0.4863,0.6
135/A/NBP/2015,2015-07-15,0.4834,-0.53
134/A/NBP/2015,2015-07-14,0.486,0.33
133/A/NBP/2015,2015-07-13,0.4844,-0.41
132/A/NBP/2015,2015-07-10,0.4864,-1.5
131/A/NBP/2015,2015-07-09,0.4938,0.18
130/A/NBP/2015,2015-07-08,0.4929,-0.26
129/A/NBP/2015,2015-07-07,0.4942,0.94
128/A/NBP/2015,2015-07-06,0.4896,0.62
127/A/NBP/2015,2015-07-03,0.4866,-0.37
126/A/NBP/2015,2015-07-02,0.4884,0.66
125/A/NBP/2015,2015-07-01,0.4852,-0.08
124/A/NBP/2015,2015-06-30,0.4856,-0.08
123/A/NBP/2015,2015-06-29,0.486,1.08
122/A/NBP/2015,2015-06-26,0.4808,-0.1
121/A/NBP/2015,2015-06-25,0.4813,0.54
120/A/NBP/2015,2015-06-24,0.4787,0.17
119/A/NBP/2015,2015-06-23,0.4779,0.7
118/A/NBP/2015,2015-06-22,0.4746,-0.23
117/A/NBP/2015,2015-06-19,0.4757,0.89
116/A/NBP/2015,2015-06-18,0.4715,-0.88
115/A/NBP/2015,2015-06-17,0.4757,-0.17
114/A/NBP/2015,2015-06-16,0.4765,0.08
113/A/NBP/2015,2015-06-15,0.4761,-0.5
112/A/NBP/2015,2015-06-12,0.4785,0.76
111/A/NBP/2015,2015-06-11,0.4749,0.17
110/A/NBP/2015,2015-06-10,0.4741,-0.59
109/A/NBP/2015,2015-06-09,0.4769,-1.08
108/A/NBP/2015,2015-06-08,0.4821,1.18
107/A/NBP/2015,2015-06-05,0.4765,-0.44
106/A/NBP/2015,2015-06-03,0.4786,-1.46
105/A/NBP/2015,2015-06-02,0.4857,-0.51
104/A/NBP/2015,2015-06-01,0.4882,0.41
103/A/NBP/2015,2015-05-29,0.4862,-0.43
102/A/NBP/2015,2015-05-28,0.4883,-0.16
101/A/NBP/2015,2015-05-27,0.4891,0.04
100/A/NBP/2015,2015-05-26,0.4889,1.05
99/A/NBP/2015,2015-05-25,0.4838,2.22
98/A/NBP/2015,2015-05-22,0.4733,0.23
97/A/NBP/2015,2015-05-21,0.4722,0.15
96/A/NBP/2015,2015-05-20,0.4715,1.12
95/A/NBP/2015,2015-05-19,0.4663,1.7
94/A/NBP/2015,2015-05-18,0.4585,-0.5
93/A/NBP/2015,2015-05-15,0.4608,-0.52
92/A/NBP/2015,2015-05-14,0.4632,-1.09
91/A/NBP/2015,2015-05-13,0.4683,-0.4
90/A/NBP/2015,2015-05-12,0.4702,-0.13
89/A/NBP/2015,2015-05-11,0.4708,1.12
88/A/NBP/2015,2015-05-08,0.4656,0.78
87/A/NBP/2015,2015-05-07,0.462,-0.84
86/A/NBP/2015,2015-05-06,0.4659,-0.24
85/A/NBP/2015,2015-05-05,0.467,-0.32
84/A/NBP/2015,2015-05-04,0.4685,0.9
83/A/NBP/2015,2015-04-30,0.4643,-1.13
82/A/NBP/2015,2015-04-29,0.4696,-0.97
81/A/NBP/2015,2015-04-28,0.4742,-0.98
80/A/NBP/2015,2015-04-27,0.4789,0.59
79/A/NBP/2015,2015-04-24,0.4761,-1.22
78/A/NBP/2015,2015-04-23,0.482,0.61
77/A/NBP/2015,2015-04-22,0.4791,-0.37
76/A/NBP/2015,2015-04-21,0.4809,-0.08
75/A/NBP/2015,2015-04-20,0.4813,0.1
74/A/NBP/2015,2015-04-17,0.4808,-1.29
73/A/NBP/2015,2015-04-16,0.4871,-0.33
72/A/NBP/2015,2015-04-15,0.4887,-0.33
71/A/NBP/2015,2015-04-14,0.4903,-0.22
70/A/NBP/2015,2015-04-13,0.4914,0.49
69/A/NBP/2015,2015-04-10,0.489,1.31
68/A/NBP/2015,2015-04-09,0.4827,0.75
67/A/NBP/2015,2015-04-08,0.4791,-0.77
66/A/NBP/2015,2015-04-07,0.4828,-0.06
65/A/NBP/2015,2015-04-03,0.4831,-0.23
64/A/NBP/2015,2015-04-02,0.4842,-0.9
63/A/NBP/2015,2015-04-01,0.4886,-0.63
62/A/NBP/2015,2015-03-31,0.4917,1.15
61/A/NBP/2015,2015-03-30,0.4861,-0.51
60/A/NBP/2015,2015-03-27,0.4886,2.26
59/A/NBP/2015,2015-03-26,0.4778,-0.83
58/A/NBP/2015,2015-03-25,0.4818,-0.25
57/A/NBP/2015,2015-03-24,0.483,-1.89
56/A/NBP/2015,2015-03-23,0.4923,-1.16
55/A/NBP/2015,2015-03-20,0.4981,0.2
54/A/NBP/2015,2015-03-19,0.4971,-1.29
53/A/NBP/2015,2015-03-18,0.5036,0
