Tabela,Data,Kurs średni,Zmiana
128/A/NBP/2015,2015-07-06,0.0672,-0.74
127/A/NBP/2015,2015-07-03,0.0677,-0.44
126/A/NBP/2015,2015-07-02,0.068,0.29
125/A/NBP/2015,2015-07-01,0.0678,0.3
124/A/NBP/2015,2015-06-30,0.0676,-0.73
123/A/NBP/2015,2015-06-29,0.0681,0.44
122/A/NBP/2015,2015-06-26,0.0678,-0.59
121/A/NBP/2015,2015-06-25,0.0682,-0.29
120/A/NBP/2015,2015-06-24,0.0684,0.29
119/A/NBP/2015,2015-06-23,0.0682,-0.73
118/A/NBP/2015,2015-06-22,0.0687,0.88
117/A/NBP/2015,2015-06-19,0.0681,-0.87
116/A/NBP/2015,2015-06-18,0.0687,0.73
115/A/NBP/2015,2015-06-17,0.0682,-0.15
114/A/NBP/2015,2015-06-16,0.0683,2.09
113/A/NBP/2015,2015-06-15,0.0669,-0.59
112/A/NBP/2015,2015-06-12,0.0673,-0.44
111/A/NBP/2015,2015-06-11,0.0676,0.3
110/A/NBP/2015,2015-06-10,0.0674,2.12
109/A/NBP/2015,2015-06-09,0.066,-0.75
108/A/NBP/2015,2015-06-08,0.0665,1.06
107/A/NBP/2015,2015-06-05,0.0658,-5.73
106/A/NBP/2015,2015-06-03,0.0698,-1.27
105/A/NBP/2015,2015-06-02,0.0707,-0.84
104/A/NBP/2015,2015-06-01,0.0713,-0.42
103/A/NBP/2015,2015-05-29,0.0716,-1.1
102/A/NBP/2015,2015-05-28,0.0724,-2.16
101/A/NBP/2015,2015-05-27,0.074,-1.46
100/A/NBP/2015,2015-05-26,0.0751,-0.13
99/A/NBP/2015,2015-05-25,0.0752,2.31
98/A/NBP/2015,2015-05-22,0.0735,0.14
97/A/NBP/2015,2015-05-21,0.0734,0.55
96/A/NBP/2015,2015-05-20,0.073,-0.27
95/A/NBP/2015,2015-05-19,0.0732,1.1
94/A/NBP/2015,2015-05-18,0.0724,1.69
93/A/NBP/2015,2015-05-15,0.0712,-1.25
92/A/NBP/2015,2015-05-14,0.0721,-1.5
91/A/NBP/2015,2015-05-13,0.0732,1.81
90/A/NBP/2015,2015-05-12,0.0719,1.27
89/A/NBP/2015,2015-05-11,0.071,0.14
88/A/NBP/2015,2015-05-08,0.0709,0.28
87/A/NBP/2015,2015-05-07,0.0707,-2.48
86/A/NBP/2015,2015-05-06,0.0725,2.84
85/A/NBP/2015,2015-05-05,0.0705,0.43
84/A/NBP/2015,2015-05-04,0.0702,0.29
83/A/NBP/2015,2015-04-30,0.07,-0.71
82/A/NBP/2015,2015-04-29,0.0705,0
81/A/NBP/2015,2015-04-28,0.0705,-2.22
80/A/NBP/2015,2015-04-27,0.0721,-1.37
79/A/NBP/2015,2015-04-24,0.0731,0.97
78/A/NBP/2015,2015-04-23,0.0724,4.32
77/A/NBP/2015,2015-04-22,0.0694,0.58
76/A/NBP/2015,2015-04-21,0.069,-4.56
75/A/NBP/2015,2015-04-20,0.0723,-1.63
74/A/NBP/2015,2015-04-17,0.0735,-3.03
73/A/NBP/2015,2015-04-16,0.0758,1.2
72/A/NBP/2015,2015-04-15,0.0749,2.46
71/A/NBP/2015,2015-04-14,0.0731,0.83
70/A/NBP/2015,2015-04-13,0.0725,-2.68
69/A/NBP/2015,2015-04-10,0.0745,4.63
68/A/NBP/2015,2015-04-09,0.0712,3.04
67/A/NBP/2015,2015-04-08,0.0691,2.67
66/A/NBP/2015,2015-04-07,0.0673,2.44
65/A/NBP/2015,2015-04-03,0.0657,-0.61
64/A/NBP/2015,2015-04-02,0.0661,2.01
63/A/NBP/2015,2015-04-01,0.0648,0
