Tabela,Data,Kurs średni,Zmiana
108/A/NBP/2015,2015-06-08,0.5872,-0.07
107/A/NBP/2015,2015-06-05,0.5876,-1.43
106/A/NBP/2015,2015-06-03,0.5961,-1.23
105/A/NBP/2015,2015-06-02,0.6035,-1.45
104/A/NBP/2015,2015-06-01,0.6124,0.11
103/A/NBP/2015,2015-05-29,0.6117,-0.6
102/A/NBP/2015,2015-05-28,0.6154,-0.45
101/A/NBP/2015,2015-05-27,0.6182,-0.35
100/A/NBP/2015,2015-05-26,0.6204,0.6
99/A/NBP/2015,2015-05-25,0.6167,1.58
98/A/NBP/2015,2015-05-22,0.6071,0.2
97/A/NBP/2015,2015-05-21,0.6059,0.15
96/A/NBP/2015,2015-05-20,0.605,0.48
95/A/NBP/2015,2015-05-19,0.6021,1.19
94/A/NBP/2015,2015-05-18,0.595,-0.93
93/A/NBP/2015,2015-05-15,0.6006,0.94
92/A/NBP/2015,2015-05-14,0.595,-0.98
91/A/NBP/2015,2015-05-13,0.6009,0.47
90/A/NBP/2015,2015-05-12,0.5981,-0.83
89/A/NBP/2015,2015-05-11,0.6031,1.93
88/A/NBP/2015,2015-05-08,0.5917,1.13
87/A/NBP/2015,2015-05-07,0.5851,-1.18
86/A/NBP/2015,2015-05-06,0.5921,0.53
85/A/NBP/2015,2015-05-05,0.589,-0.79
84/A/NBP/2015,2015-05-04,0.5937,0.61
83/A/NBP/2015,2015-04-30,0.5901,-1.58
82/A/NBP/2015,2015-04-29,0.5996,-0.37
81/A/NBP/2015,2015-04-28,0.6018,-0.59
80/A/NBP/2015,2015-04-27,0.6054,0.93
79/A/NBP/2015,2015-04-24,0.5998,-0.63
78/A/NBP/2015,2015-04-23,0.6036,0.2
77/A/NBP/2015,2015-04-22,0.6024,-0.4
76/A/NBP/2015,2015-04-21,0.6048,-0.84
75/A/NBP/2015,2015-04-20,0.6099,-0.02
74/A/NBP/2015,2015-04-17,0.61,-0.88
73/A/NBP/2015,2015-04-16,0.6154,-0.28
72/A/NBP/2015,2015-04-15,0.6171,0.26
71/A/NBP/2015,2015-04-14,0.6155,0.15
70/A/NBP/2015,2015-04-13,0.6146,-0.05
69/A/NBP/2015,2015-04-10,0.6149,0.52
68/A/NBP/2015,2015-04-09,0.6117,0.46
67/A/NBP/2015,2015-04-08,0.6089,-0.52
66/A/NBP/2015,2015-04-07,0.6121,0.58
65/A/NBP/2015,2015-04-03,0.6086,0.2
64/A/NBP/2015,2015-04-02,0.6074,0.18
63/A/NBP/2015,2015-04-01,0.6063,0
