Tabela,Data,Kurs średni,Zmiana
170/A/NBP/2016,2016-09-02,1.2065,-0.54
169/A/NBP/2016,2016-09-01,1.2131,0.48
168/A/NBP/2016,2016-08-31,1.2073,0.27
167/A/NBP/2016,2016-08-30,1.204,1.29
166/A/NBP/2016,2016-08-29,1.1887,0.24
165/A/NBP/2016,2016-08-26,1.1859,0.18
164/A/NBP/2016,2016-08-25,1.1838,0.37
163/A/NBP/2016,2016-08-24,1.1794,-0.82
162/A/NBP/2016,2016-08-23,1.1891,0.13
161/A/NBP/2016,2016-08-22,1.1875,1.54
160/A/NBP/2016,2016-08-19,1.1695,-0.9
159/A/NBP/2016,2016-08-18,1.1801,-0.69
158/A/NBP/2016,2016-08-17,1.1883,-0.17
157/A/NBP/2016,2016-08-16,1.1903,-2.16
156/A/NBP/2016,2016-08-12,1.2166,-0.69
155/A/NBP/2016,2016-08-11,1.2251,0.78
154/A/NBP/2016,2016-08-10,1.2156,0.16
153/A/NBP/2016,2016-08-09,1.2137,-0.8
152/A/NBP/2016,2016-08-08,1.2235,1.25
151/A/NBP/2016,2016-08-05,1.2084,1.32
150/A/NBP/2016,2016-08-04,1.1926,0.86
149/A/NBP/2016,2016-08-03,1.1824,-0.63
148/A/NBP/2016,2016-08-02,1.1899,-0.98
147/A/NBP/2016,2016-08-01,1.2017,0.43
146/A/NBP/2016,2016-07-29,1.1965,-0.94
145/A/NBP/2016,2016-07-28,1.2078,-0.4
144/A/NBP/2016,2016-07-27,1.2127,0.47
143/A/NBP/2016,2016-07-26,1.207,-0.93
142/A/NBP/2016,2016-07-25,1.2183,0.89
141/A/NBP/2016,2016-07-22,1.2075,-0.85
140/A/NBP/2016,2016-07-21,1.2179,-0.45
139/A/NBP/2016,2016-07-20,1.2234,0.56
138/A/NBP/2016,2016-07-19,1.2166,0.26
137/A/NBP/2016,2016-07-18,1.2134,-0.43
136/A/NBP/2016,2016-07-15,1.2186,0.32
135/A/NBP/2016,2016-07-14,1.2147,0.62
134/A/NBP/2016,2016-07-13,1.2072,0.37
133/A/NBP/2016,2016-07-12,1.2027,-1.02
132/A/NBP/2016,2016-07-11,1.2151,2.23
131/A/NBP/2016,2016-07-08,1.1886,-1.2
130/A/NBP/2016,2016-07-07,1.203,-1.21
129/A/NBP/2016,2016-07-06,1.2177,-0.16
128/A/NBP/2016,2016-07-05,1.2197,-1.11
127/A/NBP/2016,2016-07-04,1.2334,0.2
126/A/NBP/2016,2016-07-01,1.2309,0.38
125/A/NBP/2016,2016-06-30,1.2263,1.46
124/A/NBP/2016,2016-06-29,1.2086,2.43
123/A/NBP/2016,2016-06-28,1.1799,-1.24
122/A/NBP/2016,2016-06-27,1.1947,-0.38
121/A/NBP/2016,2016-06-24,1.1992,4.94
120/A/NBP/2016,2016-06-23,1.1427,0.19
119/A/NBP/2016,2016-06-22,1.1405,-0.24
118/A/NBP/2016,2016-06-21,1.1432,0.83
117/A/NBP/2016,2016-06-20,1.1338,-0.29
116/A/NBP/2016,2016-06-17,1.1371,0.08
115/A/NBP/2016,2016-06-16,1.1362,0.43
114/A/NBP/2016,2016-06-15,1.1313,-0.38
113/A/NBP/2016,2016-06-14,1.1356,-0.33
112/A/NBP/2016,2016-06-13,1.1394,0.51
111/A/NBP/2016,2016-06-10,1.1336,-0.14
110/A/NBP/2016,2016-06-09,1.1352,2.34
109/A/NBP/2016,2016-06-08,1.1092,1.01
108/A/NBP/2016,2016-06-07,1.0981,0.26
107/A/NBP/2016,2016-06-06,1.0953,-0.5
106/A/NBP/2016,2016-06-03,1.1008,0.73
105/A/NBP/2016,2016-06-02,1.0928,-0.65
104/A/NBP/2016,2016-06-01,1.0999,-0.34
103/A/NBP/2016,2016-05-31,1.1037,1
102/A/NBP/2016,2016-05-30,1.0928,-0.67
101/A/NBP/2016,2016-05-27,1.1002,-1.05
100/A/NBP/2016,2016-05-25,1.1119,-0.27
99/A/NBP/2016,2016-05-24,1.1149,-0.8
98/A/NBP/2016,2016-05-23,1.1239,1.73
97/A/NBP/2016,2016-05-20,1.1048,0.29
96/A/NBP/2016,2016-05-19,1.1016,-1.48
95/A/NBP/2016,2016-05-18,1.1181,1.57
94/A/NBP/2016,2016-05-17,1.1008,0.62
93/A/NBP/2016,2016-05-16,1.094,-2.16
92/A/NBP/2016,2016-05-13,1.1181,-0.68
91/A/NBP/2016,2016-05-12,1.1257,0.65
90/A/NBP/2016,2016-05-11,1.1184,1.2
89/A/NBP/2016,2016-05-10,1.1051,-0.22
88/A/NBP/2016,2016-05-09,1.1075,1.11
87/A/NBP/2016,2016-05-06,1.0953,0.99
86/A/NBP/2016,2016-05-05,1.0846,0.84
85/A/NBP/2016,2016-05-04,1.0756,-3.27
84/A/NBP/2016,2016-05-02,1.112,0.1
83/A/NBP/2016,2016-04-29,1.1109,1.2
82/A/NBP/2016,2016-04-28,1.0977,-0.24
81/A/NBP/2016,2016-04-27,1.1003,0.45
80/A/NBP/2016,2016-04-26,1.0954,0.28
79/A/NBP/2016,2016-04-25,1.0923,0.52
78/A/NBP/2016,2016-04-22,1.0867,0.9
77/A/NBP/2016,2016-04-21,1.077,0.42
76/A/NBP/2016,2016-04-20,1.0725,2.19
75/A/NBP/2016,2016-04-19,1.0495,-2.57
74/A/NBP/2016,2016-04-18,1.0772,-2.02
73/A/NBP/2016,2016-04-15,1.0994,0.72
72/A/NBP/2016,2016-04-14,1.0915,0.89
71/A/NBP/2016,2016-04-13,1.0819,0.62
70/A/NBP/2016,2016-04-12,1.0752,2.66
69/A/NBP/2016,2016-04-11,1.0473,2.2
68/A/NBP/2016,2016-04-08,1.0248,-0.23
67/A/NBP/2016,2016-04-07,1.0272,0.74
66/A/NBP/2016,2016-04-06,1.0197,-1.07
65/A/NBP/2016,2016-04-05,1.0307,-1.65
64/A/NBP/2016,2016-04-04,1.048,1.2
63/A/NBP/2016,2016-04-01,1.0356,-0.9
62/A/NBP/2016,2016-03-31,1.045,1.31
61/A/NBP/2016,2016-03-30,1.0315,-1.67
60/A/NBP/2016,2016-03-29,1.049,1.18
59/A/NBP/2016,2016-03-25,1.0368,-0.18
58/A/NBP/2016,2016-03-24,1.0387,-2.21
57/A/NBP/2016,2016-03-23,1.0622,1.16
56/A/NBP/2016,2016-03-22,1.05,0.58
55/A/NBP/2016,2016-03-21,1.0439,-0.1
54/A/NBP/2016,2016-03-18,1.0449,2.76
53/A/NBP/2016,2016-03-17,1.0168,-1.13
52/A/NBP/2016,2016-03-16,1.0284,-2.63
51/A/NBP/2016,2016-03-15,1.0562,-1.81
50/A/NBP/2016,2016-03-14,1.0757,-0.26
49/A/NBP/2016,2016-03-11,1.0785,0.88
48/A/NBP/2016,2016-03-10,1.0691,1.92
47/A/NBP/2016,2016-03-09,1.049,0.87
46/A/NBP/2016,2016-03-08,1.04,-1.09
45/A/NBP/2016,2016-03-07,1.0515,1.07
44/A/NBP/2016,2016-03-04,1.0404,1.69
43/A/NBP/2016,2016-03-03,1.0231,0.6
42/A/NBP/2016,2016-03-02,1.017,2.31
41/A/NBP/2016,2016-03-01,0.994,-0.56
40/A/NBP/2016,2016-02-29,0.9996,-0.05
39/A/NBP/2016,2016-02-26,1.0001,-0.35
38/A/NBP/2016,2016-02-25,1.0036,-0.27
37/A/NBP/2016,2016-02-24,1.0063,0.12
36/A/NBP/2016,2016-02-23,1.0051,2.57
35/A/NBP/2016,2016-02-22,0.9799,-0.21
34/A/NBP/2016,2016-02-19,0.982,-0.8
33/A/NBP/2016,2016-02-18,0.9899,2.11
32/A/NBP/2016,2016-02-17,0.9694,-1.77
31/A/NBP/2016,2016-02-16,0.9869,0.64
30/A/NBP/2016,2016-02-15,0.9806,0.2
29/A/NBP/2016,2016-02-12,0.9786,-2.02
28/A/NBP/2016,2016-02-11,0.9988,-1.41
27/A/NBP/2016,2016-02-10,1.0131,-0.74
26/A/NBP/2016,2016-02-09,1.0207,0.73
25/A/NBP/2016,2016-02-08,1.0133,-0.04
24/A/NBP/2016,2016-02-05,1.0137,0.04
23/A/NBP/2016,2016-02-04,1.0133,0.18
22/A/NBP/2016,2016-02-03,1.0115,-0.65
21/A/NBP/2016,2016-02-02,1.0181,0.19
20/A/NBP/2016,2016-02-01,1.0162,1.58
19/A/NBP/2016,2016-01-29,1.0004,0.49
18/A/NBP/2016,2016-01-28,0.9955,-1.47
17/A/NBP/2016,2016-01-27,1.0104,-0.47
16/A/NBP/2016,2016-01-26,1.0152,0.53
15/A/NBP/2016,2016-01-25,1.0098,2.23
14/A/NBP/2016,2016-01-22,0.9878,-1.88
13/A/NBP/2016,2016-01-21,1.0067,0.08
12/A/NBP/2016,2016-01-20,1.0059,-0.26
11/A/NBP/2016,2016-01-19,1.0085,-0.8
10/A/NBP/2016,2016-01-18,1.0166,0.95
9/A/NBP/2016,2016-01-15,1.007,1.2
8/A/NBP/2016,2016-01-14,0.9951,-0.01
7/A/NBP/2016,2016-01-13,0.9952,0.44
6/A/NBP/2016,2016-01-12,0.9908,-0.51
5/A/NBP/2016,2016-01-11,0.9959,0.81
4/A/NBP/2016,2016-01-08,0.9879,-0.38
3/A/NBP/2016,2016-01-07,0.9917,0
2/A/NBP/2016,2016-01-05,0.9917,-0.02
1/A/NBP/2016,2016-01-04,0.9919,0.69
254/A/NBP/2015,2015-12-31,0.9851,-1.83
253/A/NBP/2015,2015-12-30,1.0035,0.16
252/A/NBP/2015,2015-12-29,1.0019,2.32
251/A/NBP/2015,2015-12-28,0.9792,-0.19
250/A/NBP/2015,2015-12-24,0.9811,0.71
249/A/NBP/2015,2015-12-23,0.9742,0.78
248/A/NBP/2015,2015-12-22,0.9667,-1.85
247/A/NBP/2015,2015-12-21,0.9849,-3.39
246/A/NBP/2015,2015-12-18,1.0195,-0.17
245/A/NBP/2015,2015-12-17,1.0212,0.53
244/A/NBP/2015,2015-12-16,1.0158,-0.37
243/A/NBP/2015,2015-12-15,1.0196,-0.5
242/A/NBP/2015,2015-12-14,1.0247,-1.75
241/A/NBP/2015,2015-12-11,1.043,-1.47
240/A/NBP/2015,2015-12-10,1.0586,1.77
239/A/NBP/2015,2015-12-09,1.0402,-2.16
238/A/NBP/2015,2015-12-08,1.0632,-0.04
237/A/NBP/2015,2015-12-07,1.0636,0.87
236/A/NBP/2015,2015-12-04,1.0544,-0.07
235/A/NBP/2015,2015-12-03,1.0551,0.7
234/A/NBP/2015,2015-12-02,1.0478,0.7
233/A/NBP/2015,2015-12-01,1.0405,-0.7
232/A/NBP/2015,2015-11-30,1.0478,-2.76
231/A/NBP/2015,2015-11-27,1.0775,0.08
230/A/NBP/2015,2015-11-26,1.0766,-1
229/A/NBP/2015,2015-11-25,1.0875,1.45
228/A/NBP/2015,2015-11-24,1.072,-0.34
227/A/NBP/2015,2015-11-23,1.0757,1.89
226/A/NBP/2015,2015-11-20,1.0557,0.11
225/A/NBP/2015,2015-11-19,1.0545,0.99
224/A/NBP/2015,2015-11-18,1.0442,0.28
223/A/NBP/2015,2015-11-17,1.0413,1.2
222/A/NBP/2015,2015-11-16,1.029,-1.47
221/A/NBP/2015,2015-11-13,1.0444,-0.35
220/A/NBP/2015,2015-11-12,1.0481,0.65
219/A/NBP/2015,2015-11-10,1.0413,-0.89
218/A/NBP/2015,2015-11-09,1.0506,1.65
217/A/NBP/2015,2015-11-06,1.0335,0.89
216/A/NBP/2015,2015-11-05,1.0244,-0.63
215/A/NBP/2015,2015-11-04,1.0309,2.72
214/A/NBP/2015,2015-11-03,1.0036,0.2
213/A/NBP/2015,2015-11-02,1.0016,-0.52
212/A/NBP/2015,2015-10-30,1.0068,0.92
211/A/NBP/2015,2015-10-29,0.9976,-0.13
210/A/NBP/2015,2015-10-28,0.9989,0.93
209/A/NBP/2015,2015-10-27,0.9897,-0.7
208/A/NBP/2015,2015-10-26,0.9967,1.92
207/A/NBP/2015,2015-10-23,0.9779,2.02
206/A/NBP/2015,2015-10-22,0.9585,-0.53
205/A/NBP/2015,2015-10-21,0.9636,0.16
204/A/NBP/2015,2015-10-20,0.9621,1.4
203/A/NBP/2015,2015-10-19,0.9488,-3.32
202/A/NBP/2015,2015-10-16,0.9814,0.95
201/A/NBP/2015,2015-10-15,0.9722,1.82
200/A/NBP/2015,2015-10-14,0.9548,-3.58
199/A/NBP/2015,2015-10-13,0.9902,0.25
198/A/NBP/2015,2015-10-12,0.9877,0.35
197/A/NBP/2015,2015-10-09,0.9843,1.8
196/A/NBP/2015,2015-10-08,0.9669,-0.9
195/A/NBP/2015,2015-10-07,0.9757,0.75
194/A/NBP/2015,2015-10-06,0.9684,1.03
193/A/NBP/2015,2015-10-05,0.9585,1
192/A/NBP/2015,2015-10-02,0.949,-1.45
191/A/NBP/2015,2015-10-01,0.963,3.44
190/A/NBP/2015,2015-09-30,0.931,1.18
189/A/NBP/2015,2015-09-29,0.9201,-3.41
188/A/NBP/2015,2015-09-28,0.9526,-0.94
187/A/NBP/2015,2015-09-25,0.9616,6.63
186/A/NBP/2015,2015-09-24,0.9018,-3.43
185/A/NBP/2015,2015-09-23,0.9338,-0.63
184/A/NBP/2015,2015-09-22,0.9397,-0.11
183/A/NBP/2015,2015-09-21,0.9407,-0.27
182/A/NBP/2015,2015-09-18,0.9432,-2.71
181/A/NBP/2015,2015-09-17,0.9695,0.32
180/A/NBP/2015,2015-09-16,0.9664,-1.08
179/A/NBP/2015,2015-09-15,0.977,1.99
178/A/NBP/2015,2015-09-14,0.9579,-0.97
177/A/NBP/2015,2015-09-11,0.9673,-2.88
176/A/NBP/2015,2015-09-10,0.996,1.1
175/A/NBP/2015,2015-09-09,0.9852,-0.5
174/A/NBP/2015,2015-09-08,0.9902,0.28
173/A/NBP/2015,2015-09-07,0.9874,-2.72
172/A/NBP/2015,2015-09-04,1.015,1.34
171/A/NBP/2015,2015-09-03,1.0016,-1.53
170/A/NBP/2015,2015-09-02,1.0172,-1.65
169/A/NBP/2015,2015-09-01,1.0343,-1.79
168/A/NBP/2015,2015-08-31,1.0532,-0.03
167/A/NBP/2015,2015-08-28,1.0535,0.97
166/A/NBP/2015,2015-08-27,1.0434,2.15
165/A/NBP/2015,2015-08-26,1.0214,-1.34
164/A/NBP/2015,2015-08-25,1.0353,-1.78
163/A/NBP/2015,2015-08-24,1.0541,-2.24
162/A/NBP/2015,2015-08-21,1.0782,-0.02
161/A/NBP/2015,2015-08-20,1.0784,-0.85
160/A/NBP/2015,2015-08-19,1.0876,0.74
159/A/NBP/2015,2015-08-18,1.0796,0.09
158/A/NBP/2015,2015-08-17,1.0786,1.15
157/A/NBP/2015,2015-08-14,1.0663,-1.46
156/A/NBP/2015,2015-08-13,1.0821,-0.55
155/A/NBP/2015,2015-08-12,1.0881,-1.69
154/A/NBP/2015,2015-08-11,1.1068,1.52
153/A/NBP/2015,2015-08-10,1.0902,0.54
152/A/NBP/2015,2015-08-07,1.0843,-1.37
151/A/NBP/2015,2015-08-06,1.0994,-0.52
150/A/NBP/2015,2015-08-05,1.1052,0.69
149/A/NBP/2015,2015-08-04,1.0976,-0.35
148/A/NBP/2015,2015-08-03,1.1015,-2.05
147/A/NBP/2015,2015-07-31,1.1245,-0.85
146/A/NBP/2015,2015-07-30,1.1341,1.84
145/A/NBP/2015,2015-07-29,1.1136,0.36
144/A/NBP/2015,2015-07-28,1.1096,-0.61
143/A/NBP/2015,2015-07-27,1.1164,-2.56
142/A/NBP/2015,2015-07-24,1.1457,-1.74
141/A/NBP/2015,2015-07-23,1.166,-1.54
140/A/NBP/2015,2015-07-22,1.1842,-0.03
139/A/NBP/2015,2015-07-21,1.1845,-0.22
138/A/NBP/2015,2015-07-20,1.1871,-0.55
137/A/NBP/2015,2015-07-17,1.1937,-0.56
136/A/NBP/2015,2015-07-16,1.2004,0.65
135/A/NBP/2015,2015-07-15,1.1926,-0.51
134/A/NBP/2015,2015-07-14,1.1987,1.1
133/A/NBP/2015,2015-07-13,1.1857,1.31
132/A/NBP/2015,2015-07-10,1.1704,-1.06
131/A/NBP/2015,2015-07-09,1.1829,-1.19
130/A/NBP/2015,2015-07-08,1.1972,-1.6
129/A/NBP/2015,2015-07-07,1.2167,0.8
128/A/NBP/2015,2015-07-06,1.2071,-0.63
127/A/NBP/2015,2015-07-03,1.2147,1.04
126/A/NBP/2015,2015-07-02,1.2022,-0.77
125/A/NBP/2015,2015-07-01,1.2115,0.55
124/A/NBP/2015,2015-06-30,1.2049,0.33
123/A/NBP/2015,2015-06-29,1.2009,0.76
122/A/NBP/2015,2015-06-26,1.1918,-1.04
121/A/NBP/2015,2015-06-25,1.2043,-0.13
120/A/NBP/2015,2015-06-24,1.2059,0.6
119/A/NBP/2015,2015-06-23,1.1987,1.02
118/A/NBP/2015,2015-06-22,1.1866,-1.51
117/A/NBP/2015,2015-06-19,1.2048,0.85
116/A/NBP/2015,2015-06-18,1.1947,0.13
115/A/NBP/2015,2015-06-17,1.1931,0.96
114/A/NBP/2015,2015-06-16,1.1818,0.04
113/A/NBP/2015,2015-06-15,1.1813,-1.34
112/A/NBP/2015,2015-06-12,1.1973,1.38
111/A/NBP/2015,2015-06-11,1.181,-0.81
110/A/NBP/2015,2015-06-10,1.1906,0.46
109/A/NBP/2015,2015-06-09,1.1851,-0.34
108/A/NBP/2015,2015-06-08,1.1891,1.11
107/A/NBP/2015,2015-06-05,1.176,-0.66
106/A/NBP/2015,2015-06-03,1.1838,-0.57
105/A/NBP/2015,2015-06-02,1.1906,-0.08
104/A/NBP/2015,2015-06-01,1.1915,-0.09
103/A/NBP/2015,2015-05-29,1.1926,-1
102/A/NBP/2015,2015-05-28,1.2047,0.16
101/A/NBP/2015,2015-05-27,1.2028,-1.66
100/A/NBP/2015,2015-05-26,1.2231,1.07
99/A/NBP/2015,2015-05-25,1.2102,0.36
98/A/NBP/2015,2015-05-22,1.2058,-0.92
97/A/NBP/2015,2015-05-21,1.217,1.34
96/A/NBP/2015,2015-05-20,1.2009,-0.07
95/A/NBP/2015,2015-05-19,1.2018,1.67
94/A/NBP/2015,2015-05-18,1.1821,-0.95
93/A/NBP/2015,2015-05-15,1.1934,1.04
92/A/NBP/2015,2015-05-14,1.1811,-1.7
91/A/NBP/2015,2015-05-13,1.2015,0.76
90/A/NBP/2015,2015-05-12,1.1924,-2.77
89/A/NBP/2015,2015-05-11,1.2264,2.83
88/A/NBP/2015,2015-05-08,1.1927,0.99
87/A/NBP/2015,2015-05-07,1.181,-0.04
86/A/NBP/2015,2015-05-06,1.1815,0.72
85/A/NBP/2015,2015-05-05,1.173,-2.63
84/A/NBP/2015,2015-05-04,1.2047,-0.94
83/A/NBP/2015,2015-04-30,1.2161,-1.78
82/A/NBP/2015,2015-04-29,1.2381,-1.71
81/A/NBP/2015,2015-04-28,1.2596,0.25
80/A/NBP/2015,2015-04-27,1.2564,1.3
79/A/NBP/2015,2015-04-24,1.2403,-0.12
78/A/NBP/2015,2015-04-23,1.2418,1.49
77/A/NBP/2015,2015-04-22,1.2236,-0.42
76/A/NBP/2015,2015-04-21,1.2288,0.18
75/A/NBP/2015,2015-04-20,1.2266,-0.53
74/A/NBP/2015,2015-04-17,1.2331,-1.05
73/A/NBP/2015,2015-04-16,1.2462,1.13
72/A/NBP/2015,2015-04-15,1.2323,1.2
71/A/NBP/2015,2015-04-14,1.2177,-1.62
70/A/NBP/2015,2015-04-13,1.2378,-0.08
69/A/NBP/2015,2015-04-10,1.2388,0.98
68/A/NBP/2015,2015-04-09,1.2268,3.34
67/A/NBP/2015,2015-04-08,1.1871,-0.85
66/A/NBP/2015,2015-04-07,1.1973,-0.22
65/A/NBP/2015,2015-04-03,1.1999,1.27
64/A/NBP/2015,2015-04-02,1.1848,-0.16
63/A/NBP/2015,2015-04-01,1.1867,0
