Tabela,Data,Kurs średni,Zmiana
249/A/NBP/2015,2015-12-23,0.4459,0.52
248/A/NBP/2015,2015-12-22,0.4436,-0.58
247/A/NBP/2015,2015-12-21,0.4462,-1.33
246/A/NBP/2015,2015-12-18,0.4522,-0.94
245/A/NBP/2015,2015-12-17,0.4565,0.53
244/A/NBP/2015,2015-12-16,0.4541,-0.89
243/A/NBP/2015,2015-12-15,0.4582,-0.17
242/A/NBP/2015,2015-12-14,0.459,0.46
241/A/NBP/2015,2015-12-11,0.4569,-0.44
240/A/NBP/2015,2015-12-10,0.4589,1.03
239/A/NBP/2015,2015-12-09,0.4542,-1.02
238/A/NBP/2015,2015-12-08,0.4589,-0.71
237/A/NBP/2015,2015-12-07,0.4622,-0.77
236/A/NBP/2015,2015-12-04,0.4658,-0.11
235/A/NBP/2015,2015-12-03,0.4663,-0.19
234/A/NBP/2015,2015-12-02,0.4672,0.67
233/A/NBP/2015,2015-12-01,0.4641,0.24
232/A/NBP/2015,2015-11-30,0.463,-0.24
231/A/NBP/2015,2015-11-27,0.4641,-0.51
230/A/NBP/2015,2015-11-26,0.4665,0.37
229/A/NBP/2015,2015-11-25,0.4648,0.5
228/A/NBP/2015,2015-11-24,0.4625,0.59
227/A/NBP/2015,2015-11-23,0.4598,-0.22
226/A/NBP/2015,2015-11-20,0.4608,0.26
225/A/NBP/2015,2015-11-19,0.4596,-0.2
224/A/NBP/2015,2015-11-18,0.4605,0.3
223/A/NBP/2015,2015-11-17,0.4591,0.72
222/A/NBP/2015,2015-11-16,0.4558,0.44
221/A/NBP/2015,2015-11-13,0.4538,-0.02
220/A/NBP/2015,2015-11-12,0.4539,-0.22
219/A/NBP/2015,2015-11-10,0.4549,-0.79
218/A/NBP/2015,2015-11-09,0.4585,0.39
217/A/NBP/2015,2015-11-06,0.4567,0.62
216/A/NBP/2015,2015-11-05,0.4539,-0.42
215/A/NBP/2015,2015-11-04,0.4558,0.33
214/A/NBP/2015,2015-11-03,0.4543,-0.61
213/A/NBP/2015,2015-11-02,0.4571,0.95
212/A/NBP/2015,2015-10-30,0.4528,-0.68
211/A/NBP/2015,2015-10-29,0.4559,-0.09
210/A/NBP/2015,2015-10-28,0.4563,-0.83
209/A/NBP/2015,2015-10-27,0.4601,-0.48
208/A/NBP/2015,2015-10-26,0.4623,0.48
207/A/NBP/2015,2015-10-23,0.4601,-0.3
206/A/NBP/2015,2015-10-22,0.4615,-0.02
205/A/NBP/2015,2015-10-21,0.4616,0.26
204/A/NBP/2015,2015-10-20,0.4604,0.02
203/A/NBP/2015,2015-10-19,0.4603,-0.09
202/A/NBP/2015,2015-10-16,0.4607,0.39
201/A/NBP/2015,2015-10-15,0.4589,0.02
200/A/NBP/2015,2015-10-14,0.4588,-0.13
199/A/NBP/2015,2015-10-13,0.4594,-0.15
198/A/NBP/2015,2015-10-12,0.4601,0.28
197/A/NBP/2015,2015-10-09,0.4588,-0.11
196/A/NBP/2015,2015-10-08,0.4593,0.72
195/A/NBP/2015,2015-10-07,0.456,0.91
194/A/NBP/2015,2015-10-06,0.4519,-0.02
193/A/NBP/2015,2015-10-05,0.452,0.62
192/A/NBP/2015,2015-10-02,0.4492,0.16
191/A/NBP/2015,2015-10-01,0.4485,0.25
190/A/NBP/2015,2015-09-30,0.4474,0.43
189/A/NBP/2015,2015-09-29,0.4455,0.7
188/A/NBP/2015,2015-09-28,0.4424,-0.41
187/A/NBP/2015,2015-09-25,0.4442,-0.18
186/A/NBP/2015,2015-09-24,0.445,-2.41
185/A/NBP/2015,2015-09-23,0.456,0.35
184/A/NBP/2015,2015-09-22,0.4544,0.18
183/A/NBP/2015,2015-09-21,0.4536,-0.48
182/A/NBP/2015,2015-09-18,0.4558,-0.26
181/A/NBP/2015,2015-09-17,0.457,0.62
180/A/NBP/2015,2015-09-16,0.4542,0.07
179/A/NBP/2015,2015-09-15,0.4539,-0.13
178/A/NBP/2015,2015-09-14,0.4545,0.18
177/A/NBP/2015,2015-09-11,0.4537,-1.24
176/A/NBP/2015,2015-09-10,0.4594,0.53
175/A/NBP/2015,2015-09-09,0.457,-0.07
174/A/NBP/2015,2015-09-08,0.4573,-0.02
173/A/NBP/2015,2015-09-07,0.4574,-0.37
172/A/NBP/2015,2015-09-04,0.4591,0.75
171/A/NBP/2015,2015-09-03,0.4557,0.29
170/A/NBP/2015,2015-09-02,0.4544,1
169/A/NBP/2015,2015-09-01,0.4499,-0.68
168/A/NBP/2015,2015-08-31,0.453,0.33
167/A/NBP/2015,2015-08-28,0.4515,0.31
166/A/NBP/2015,2015-08-27,0.4501,0.9
165/A/NBP/2015,2015-08-26,0.4461,-0.69
164/A/NBP/2015,2015-08-25,0.4492,-0.9
163/A/NBP/2015,2015-08-24,0.4533,-0.29
162/A/NBP/2015,2015-08-21,0.4546,0.11
161/A/NBP/2015,2015-08-20,0.4541,-0.22
160/A/NBP/2015,2015-08-19,0.4551,-0.15
159/A/NBP/2015,2015-08-18,0.4558,0.13
158/A/NBP/2015,2015-08-17,0.4552,-0.5
157/A/NBP/2015,2015-08-14,0.4575,-0.72
156/A/NBP/2015,2015-08-13,0.4608,0.44
155/A/NBP/2015,2015-08-12,0.4588,-1.25
154/A/NBP/2015,2015-08-11,0.4646,0.3
153/A/NBP/2015,2015-08-10,0.4632,-0.09
152/A/NBP/2015,2015-08-07,0.4636,-0.06
151/A/NBP/2015,2015-08-06,0.4639,0.11
150/A/NBP/2015,2015-08-05,0.4634,1
149/A/NBP/2015,2015-08-04,0.4588,-0.13
148/A/NBP/2015,2015-08-03,0.4594,-0.8
147/A/NBP/2015,2015-07-31,0.4631,-0.11
146/A/NBP/2015,2015-07-30,0.4636,0.54
145/A/NBP/2015,2015-07-29,0.4611,1.18
144/A/NBP/2015,2015-07-28,0.4557,-0.63
143/A/NBP/2015,2015-07-27,0.4586,-0.13
142/A/NBP/2015,2015-07-24,0.4592,-0.35
141/A/NBP/2015,2015-07-23,0.4608,-0.48
140/A/NBP/2015,2015-07-22,0.463,0.67
139/A/NBP/2015,2015-07-21,0.4599,-0.37
138/A/NBP/2015,2015-07-20,0.4616,-0.15
137/A/NBP/2015,2015-07-17,0.4623,-0.3
136/A/NBP/2015,2015-07-16,0.4637,0.37
135/A/NBP/2015,2015-07-15,0.462,-0.22
134/A/NBP/2015,2015-07-14,0.463,-0.73
133/A/NBP/2015,2015-07-13,0.4664,-0.6
132/A/NBP/2015,2015-07-10,0.4692,0.86
131/A/NBP/2015,2015-07-09,0.4652,0.32
130/A/NBP/2015,2015-07-08,0.4637,-0.88
129/A/NBP/2015,2015-07-07,0.4678,-0.55
128/A/NBP/2015,2015-07-06,0.4704,-0.88
127/A/NBP/2015,2015-07-03,0.4746,-0.75
126/A/NBP/2015,2015-07-02,0.4782,-0.23
125/A/NBP/2015,2015-07-01,0.4793,0.38
124/A/NBP/2015,2015-06-30,0.4775,-0.02
123/A/NBP/2015,2015-06-29,0.4776,-0.02
122/A/NBP/2015,2015-06-26,0.4777,0.19
121/A/NBP/2015,2015-06-25,0.4768,0.27
120/A/NBP/2015,2015-06-24,0.4755,-0.11
119/A/NBP/2015,2015-06-23,0.476,0.04
118/A/NBP/2015,2015-06-22,0.4758,0.49
117/A/NBP/2015,2015-06-19,0.4735,-0.02
116/A/NBP/2015,2015-06-18,0.4736,-0.15
115/A/NBP/2015,2015-06-17,0.4743,-0.11
114/A/NBP/2015,2015-06-16,0.4748,-0.04
113/A/NBP/2015,2015-06-15,0.475,0.08
112/A/NBP/2015,2015-06-12,0.4746,0.32
111/A/NBP/2015,2015-06-11,0.4731,-0.92
110/A/NBP/2015,2015-06-10,0.4775,1.42
109/A/NBP/2015,2015-06-09,0.4708,0.13
108/A/NBP/2015,2015-06-08,0.4702,-0.11
107/A/NBP/2015,2015-06-05,0.4707,-0.99
106/A/NBP/2015,2015-06-03,0.4754,-0.27
105/A/NBP/2015,2015-06-02,0.4767,-0.91
104/A/NBP/2015,2015-06-01,0.4811,-0.85
103/A/NBP/2015,2015-05-29,0.4852,-0.61
102/A/NBP/2015,2015-05-28,0.4882,-0.51
101/A/NBP/2015,2015-05-27,0.4907,-0.41
100/A/NBP/2015,2015-05-26,0.4927,0.55
99/A/NBP/2015,2015-05-25,0.49,0.49
98/A/NBP/2015,2015-05-22,0.4876,0.23
97/A/NBP/2015,2015-05-21,0.4865,0.5
96/A/NBP/2015,2015-05-20,0.4841,-0.12
95/A/NBP/2015,2015-05-19,0.4847,0.31
94/A/NBP/2015,2015-05-18,0.4832,-0.45
93/A/NBP/2015,2015-05-15,0.4854,-0.49
92/A/NBP/2015,2015-05-14,0.4878,0.1
91/A/NBP/2015,2015-05-13,0.4873,0.16
90/A/NBP/2015,2015-05-12,0.4865,0.48
89/A/NBP/2015,2015-05-11,0.4842,0.12
88/A/NBP/2015,2015-05-08,0.4836,-1.04
87/A/NBP/2015,2015-05-07,0.4887,1.77
86/A/NBP/2015,2015-05-06,0.4802,1.57
85/A/NBP/2015,2015-05-05,0.4728,-1.09
84/A/NBP/2015,2015-05-04,0.478,-0.42
83/A/NBP/2015,2015-04-30,0.48,0.73
82/A/NBP/2015,2015-04-29,0.4765,-0.25
81/A/NBP/2015,2015-04-28,0.4777,0.08
80/A/NBP/2015,2015-04-27,0.4773,0.91
79/A/NBP/2015,2015-04-24,0.473,0.4
78/A/NBP/2015,2015-04-23,0.4711,-0.57
77/A/NBP/2015,2015-04-22,0.4738,0.4
76/A/NBP/2015,2015-04-21,0.4719,-1.5
75/A/NBP/2015,2015-04-20,0.4791,-0.02
74/A/NBP/2015,2015-04-17,0.4792,-0.19
73/A/NBP/2015,2015-04-16,0.4801,0.97
72/A/NBP/2015,2015-04-15,0.4755,0.72
71/A/NBP/2015,2015-04-14,0.4721,0.58
70/A/NBP/2015,2015-04-13,0.4694,0.84
69/A/NBP/2015,2015-04-10,0.4655,0.67
68/A/NBP/2015,2015-04-09,0.4624,-0.39
67/A/NBP/2015,2015-04-08,0.4642,-0.39
66/A/NBP/2015,2015-04-07,0.466,-0.53
65/A/NBP/2015,2015-04-03,0.4685,-0.47
64/A/NBP/2015,2015-04-02,0.4707,0.75
63/A/NBP/2015,2015-04-01,0.4672,0
